Julian Day,Ross,King Hakon,East Antarctica,Weddell,Bellinghausen
294,4.84314324267093,5.67999707761875,3.12342846105743,3.85319879567396,1.27312727256712
295,4.84325513143938,5.67513435358476,3.12164488630327,3.84889693121626,1.24839523310333
296,4.84265544950324,5.67667726318744,3.13008741779186,3.82984970130019,1.24343234068782
297,4.84417885005048,5.67886150408404,3.14575403844885,3.8172941080081,1.23833710770261
298,4.84826682514252,5.67052410435993,3.14023151099116,3.81462060286328,1.23436863740776
299,4.84228806150799,5.65898422486661,3.13223740542418,3.80012060351239,1.23926249574761
300,4.83180027825228,5.64448536130136,3.13886599936759,3.78622005677585,1.23618339147935
301,4.8338974288584,5.62825204089344,3.13594301962805,3.77524003512095,1.22868568349911
302,4.82239670785737,5.63361066031965,3.12937011260421,3.75402588837797,1.22894838654663
303,4.81946574883023,5.63918939306162,3.11148402125446,3.74030654883339,1.22599685066731
304,4.83037021101735,5.64050869419495,3.10876442501258,3.72282639900618,1.22388147759242
305,4.84050817861317,5.63758787411411,3.09425994120522,3.69835023701085,1.22094223346837
306,4.83673140763723,5.63316793668575,3.07999465087265,3.69089742820617,1.22691998059814
307,4.82927935238887,5.62780983087246,3.06496808931655,3.67981850746474,1.23785315378086
308,4.82081950456218,5.61229795268877,3.05552637231164,3.67297128284389,1.24218675418171
309,4.81065477654591,5.60326817511096,3.03715391577998,3.66606675012263,1.24422636879342
310,4.80093084604232,5.59124836729372,3.02654148554339,3.6627353445333,1.23307228011664
311,4.78727994043818,5.57466863370257,3.01164546289915,3.65132563803524,1.22783198221894
312,4.76561178891968,5.56345102381107,3.0007423215292,3.63675451935616,1.2362048187956
313,4.73692061076312,5.55412407442806,2.98939618243682,3.62625030227995,1.24472093250378
314,4.71292370456861,5.53923286392384,2.97674995740629,3.62400129987061,1.2420747782306
315,4.6993082322773,5.51411634530861,2.96301352544183,3.62335944771586,1.24244807855048
316,4.69312191068711,5.49149503431114,2.947779231107,3.61663079239217,1.24185007162019
317,4.68771345510279,5.47002479802231,2.93896106303323,3.61408603845083,1.2379049723076
318,4.68084939549558,5.44030418367006,2.91947027705499,3.60583268383086,1.22743551898178
319,4.66414661836034,5.41902728375559,2.9139625264855,3.60606116396507,1.21067748699312
